author_id,display_name,works_api_url,h_index,works_count,country_code
A5087676774,Magy Seif El‐Nasr,https://api.openalex.org/works?filter=author.id:A5087676774,32.0,269.0,US
A5006651432,Hilke Schellmann,https://api.openalex.org/works?filter=author.id:A5006651432,3.0,5.0,
A5100786499,Deepak Sharma,https://api.openalex.org/works?filter=author.id:A5100786499,35.0,443.0,IN
A5049051580,Yaoyu Zhou,https://api.openalex.org/works?filter=author.id:A5049051580,107.0,352.0,CN
A5049591562,Lucio Vinicius,https://api.openalex.org/works?filter=author.id:A5049591562,24.0,75.0,
A5000581052,Kajsa Hansson,https://api.openalex.org/works?filter=author.id:A5000581052,2.0,12.0,SE
A5054707908,David Rothschild,https://api.openalex.org/works?filter=author.id:A5054707908,30.0,237.0,US
A5027079032,Daniel B. Larremore,https://api.openalex.org/works?filter=author.id:A5027079032,33.0,124.0,US
A5033712412,Hannah Waight,https://api.openalex.org/works?filter=author.id:A5033712412,1.0,4.0,US
A5040802478,Shane Mannion,https://api.openalex.org/works?filter=author.id:A5040802478,3.0,9.0,IE
A5049662407,Tristan J. B. Cann,https://api.openalex.org/works?filter=author.id:A5049662407,4.0,10.0,GB
A5090577017,Dustin E. Wright,https://api.openalex.org/works?filter=author.id:A5090577017,9.0,25.0,
A5022068732,Gian Pietro Picco,https://api.openalex.org/works?filter=author.id:A5022068732,49.0,243.0,IT
A5077179813,Libby Hemphill,https://api.openalex.org/works?filter=author.id:A5077179813,23.0,141.0,US
A5109210308,Wilbur A. Franklin,https://api.openalex.org/works?filter=author.id:A5109210308,92.0,637.0,
A5084189967,Prashant Garg,https://api.openalex.org/works?filter=author.id:A5084189967,53.0,273.0,IN
A5000454719,Tiago Oliveira Cunha,https://api.openalex.org/works?filter=author.id:A5000454719,5.0,16.0,DK
A5019136836,Max Pellert,https://api.openalex.org/works?filter=author.id:A5019136836,11.0,27.0,ES
A5091604689,Ji Sung Yoon,https://api.openalex.org/works?filter=author.id:A5091604689,22.0,117.0,KR
A5040856457,Gregory E. Crawford,https://api.openalex.org/works?filter=author.id:A5040856457,90.0,288.0,US
A5004566032,Emőke-Ágnes Horvát,https://api.openalex.org/works?filter=author.id:A5004566032,15.0,72.0,US
A5064876416,Raluca Bievel Radulescu,https://api.openalex.org/works?filter=author.id:A5064876416,8.0,18.0,RO
A5077079991,Friedolin Merhout,https://api.openalex.org/works?filter=author.id:A5077079991,9.0,21.0,DK
A5049825776,Sander van Cranenburgh,https://api.openalex.org/works?filter=author.id:A5049825776,19.0,112.0,NL
A5000975021,Raphael Richter,https://api.openalex.org/works?filter=author.id:A5000975021,5.0,14.0,DE
A5101701156,Zengshan Li,https://api.openalex.org/works?filter=author.id:A5101701156,29.0,162.0,CN
A5011996396,Johannes Müller‐Trede,https://api.openalex.org/works?filter=author.id:A5011996396,10.0,26.0,FR
A5009398155,Bowen Yi,https://api.openalex.org/works?filter=author.id:A5009398155,29.0,80.0,CN
A5091548378,Masaki Chujyo,https://api.openalex.org/works?filter=author.id:A5091548378,3.0,12.0,JP
A5043220498,Binglu Wang,https://api.openalex.org/works?filter=author.id:A5043220498,20.0,100.0,CN
A5095765187,Sergio E. Zanotto,https://api.openalex.org/works?filter=author.id:A5095765187,1.0,4.0,
A5025934990,Xingzhi Song,https://api.openalex.org/works?filter=author.id:A5025934990,55.0,380.0,US
A5101895104,Weicheng Ma,https://api.openalex.org/works?filter=author.id:A5101895104,8.0,46.0,CN
A5049293054,Jian‐Kang Zhu,https://api.openalex.org/works?filter=author.id:A5049293054,190.0,739.0,US
A5007105250,Desheng Hu,https://api.openalex.org/works?filter=author.id:A5007105250,33.0,164.0,CN
A5052788698,Alessia Galdeman,https://api.openalex.org/works?filter=author.id:A5052788698,5.0,15.0,IT
A5042273817,Matteo Devigili,https://api.openalex.org/works?filter=author.id:A5042273817,3.0,15.0,
A5056041083,Ozgur Can Seckin,https://api.openalex.org/works?filter=author.id:A5056041083,3.0,10.0,US
A5100371274,Sheng Wang,https://api.openalex.org/works?filter=author.id:A5100371274,67.0,429.0,CN
A5001994692,Esin Durmus,https://api.openalex.org/works?filter=author.id:A5001994692,19.0,51.0,
A5068009402,Federico Delussu,https://api.openalex.org/works?filter=author.id:A5068009402,4.0,5.0,IT
A5050820065,Izabel Pirimai Aguiar,https://api.openalex.org/works?filter=author.id:A5050820065,1.0,1.0,
A5068819495,Luca Pappalardo,https://api.openalex.org/works?filter=author.id:A5068819495,33.0,177.0,IT
A5063456893,Florian Kunneman,https://api.openalex.org/works?filter=author.id:A5063456893,11.0,71.0,US
A5036476234,Sheng Ma,https://api.openalex.org/works?filter=author.id:A5036476234,23.0,72.0,CN
A5014918148,Jesús Cerquides,https://api.openalex.org/works?filter=author.id:A5014918148,24.0,193.0,ES
A5073016286,Pallab Bhattacharya,https://api.openalex.org/works?filter=author.id:A5073016286,35.0,162.0,IN
A5096942815,Lorenzo Amir Nemati Fard,https://api.openalex.org/works?filter=author.id:A5096942815,2.0,4.0,
A5111667138,Laura E. Nelson,https://api.openalex.org/works?filter=author.id:A5111667138,12.0,21.0,US
A5061914240,Inga Schwabe,https://api.openalex.org/works?filter=author.id:A5061914240,11.0,40.0,
A5055063198,R. Muralidharan,https://api.openalex.org/works?filter=author.id:A5055063198,7.0,26.0,US
A5027282576,Michael Howes,https://api.openalex.org/works?filter=author.id:A5027282576,32.0,259.0,AU
A5007296816,Michael A. Borger,https://api.openalex.org/works?filter=author.id:A5007296816,114.0,1208.0,DE
A5032478403,Robert Jankowski,https://api.openalex.org/works?filter=author.id:A5032478403,44.0,284.0,ES
A5003213649,Talayeh Aledavood,https://api.openalex.org/works?filter=author.id:A5003213649,16.0,62.0,FI
A5090394090,Jonathan Mummolo,https://api.openalex.org/works?filter=author.id:A5090394090,20.0,195.0,US
A5052543412,Thomas Robiglio,https://api.openalex.org/works?filter=author.id:A5052543412,3.0,6.0,AT
A5012236452,Andrew Renninger,https://api.openalex.org/works?filter=author.id:A5012236452,3.0,20.0,GB
A5028493599,Thomas Müller,https://api.openalex.org/works?filter=author.id:A5028493599,8.0,49.0,FR
A5102733391,Christopher J L Murray,https://api.openalex.org/works?filter=author.id:A5102733391,256.0,1004.0,US
A5043908500,Cuihua Shen,https://api.openalex.org/works?filter=author.id:A5043908500,31.0,94.0,US
A5010098341,Alexander W. Hartland,https://api.openalex.org/works?filter=author.id:A5010098341,5.0,12.0,GB
A5022660208,Maria Brandén,https://api.openalex.org/works?filter=author.id:A5022660208,20.0,63.0,SE
A5100696151,Zining Wang,https://api.openalex.org/works?filter=author.id:A5100696151,23.0,75.0,CN
A5043862313,Yulin Deng,https://api.openalex.org/works?filter=author.id:A5043862313,76.0,338.0,CN
A5106657157,David Broska,https://api.openalex.org/works?filter=author.id:A5106657157,2.0,5.0,US
A5037231816,Måns Magnusson,https://api.openalex.org/works?filter=author.id:A5037231816,10.0,23.0,SE
A5093454296,Collin Coil,https://api.openalex.org/works?filter=author.id:A5093454296,2.0,13.0,US
A5101976280,Minjin Lee,https://api.openalex.org/works?filter=author.id:A5101976280,9.0,26.0,KR
A5017332030,Alina Herderich,https://api.openalex.org/works?filter=author.id:A5017332030,4.0,20.0,AT
A5066342421,L. Merten,https://api.openalex.org/works?filter=author.id:A5066342421,19.0,86.0,
A5036743779,Filippo Trentini,https://api.openalex.org/works?filter=author.id:A5036743779,28.0,88.0,US
A5039304227,Eunsung Yoon,https://api.openalex.org/works?filter=author.id:A5039304227,2.0,4.0,
A5079124227,Yingwen Wang,https://api.openalex.org/works?filter=author.id:A5079124227,22.0,99.0,TW
A5039792659,JF Bonnefon,https://api.openalex.org/works?filter=author.id:A5039792659,0.0,1.0,
A5029805143,Leo Ferres,https://api.openalex.org/works?filter=author.id:A5029805143,17.0,92.0,CL
A5116428565,Maël Lecoursonnais,https://api.openalex.org/works?filter=author.id:A5116428565,0.0,2.0,SE
A5069318507,Nicolas Baumard,https://api.openalex.org/works?filter=author.id:A5069318507,31.0,206.0,FR
A5051638201,Hitoshi Iwahashi,https://api.openalex.org/works?filter=author.id:A5051638201,56.0,331.0,JP
A5029095817,Marcel H. Schubert,https://api.openalex.org/works?filter=author.id:A5029095817,1.0,1.0,DE
A5024066633,Annett Heft,https://api.openalex.org/works?filter=author.id:A5024066633,16.0,61.0,DE
A5081429241,Jake M. Hofman,https://api.openalex.org/works?filter=author.id:A5081429241,29.0,80.0,US
A5103005408,Jae-Hyuk Park,https://api.openalex.org/works?filter=author.id:A5103005408,28.0,121.0,GB
A5082395980,Elizaveta Kopacheva,https://api.openalex.org/works?filter=author.id:A5082395980,4.0,8.0,SE
A5084941645,Youngjung Geum,https://api.openalex.org/works?filter=author.id:A5084941645,28.0,88.0,KR
A5116257168,Emanuela Vaghi,https://api.openalex.org/works?filter=author.id:A5116257168,0.0,1.0,IT
A5020076556,Hazel Rose Markus,https://api.openalex.org/works?filter=author.id:A5020076556,102.0,324.0,US
A5059840085,Morten Mørup,https://api.openalex.org/works?filter=author.id:A5059840085,31.0,210.0,US
A5065830601,Joel Mire,https://api.openalex.org/works?filter=author.id:A5065830601,2.0,6.0,
A5031247002,Eitan Friedman,https://api.openalex.org/works?filter=author.id:A5031247002,89.0,746.0,IL
A5106184792,Mohammed Ehsan Hoque,https://api.openalex.org/works?filter=author.id:A5106184792,21.0,66.0,
A5001887300,Mateusz Nurek,https://api.openalex.org/works?filter=author.id:A5001887300,3.0,12.0,
A5052819202,Chelsea Rohlfs,https://api.openalex.org/works?filter=author.id:A5052819202,8.0,15.0,US
A5057695979,Michalis Vazirgiannis,https://api.openalex.org/works?filter=author.id:A5057695979,46.0,362.0,FR
A5066476974,Seoul Lee,https://api.openalex.org/works?filter=author.id:A5066476974,21.0,116.0,
A5048372184,Evey Jiaxin Huang,https://api.openalex.org/works?filter=author.id:A5048372184,4.0,7.0,US
A5073972555,Jimena Royo-Letelier,https://api.openalex.org/works?filter=author.id:A5073972555,6.0,10.0,
A5089195241,Radosław Michalski,https://api.openalex.org/works?filter=author.id:A5089195241,21.0,70.0,PL
A5057457548,Gang Sun,https://api.openalex.org/works?filter=author.id:A5057457548,81.0,546.0,CN
A5072544873,Mathieu Jacomy,https://api.openalex.org/works?filter=author.id:A5072544873,15.0,92.0,
A5062168541,Neil Fasching,https://api.openalex.org/works?filter=author.id:A5062168541,5.0,11.0,
A5005694063,Sean Westwood,https://api.openalex.org/works?filter=author.id:A5005694063,22.0,130.0,US
A5101618291,Astha Verma,https://api.openalex.org/works?filter=author.id:A5101618291,11.0,55.0,IN
A5058593348,Jared R. Curhan,https://api.openalex.org/works?filter=author.id:A5058593348,17.0,64.0,US
A5020639074,B. Ian Hutchins,https://api.openalex.org/works?filter=author.id:A5020639074,20.0,40.0,US
A5102922371,Jinhyuk Yun,https://api.openalex.org/works?filter=author.id:A5102922371,7.0,40.0,KR
A5100340910,Min Wang,https://api.openalex.org/works?filter=author.id:A5100340910,74.0,1144.0,CN
A5048489384,James Caverlee,https://api.openalex.org/works?filter=author.id:A5048489384,44.0,285.0,
A5115087102,Gabriela Juncosa,https://api.openalex.org/works?filter=author.id:A5115087102,0.0,5.0,AT
A5035455593,Laurent Hébert‐Dufresne,https://api.openalex.org/works?filter=author.id:A5035455593,29.0,189.0,US
A5063313700,Deji Akinwande,https://api.openalex.org/works?filter=author.id:A5063313700,74.0,486.0,US
A5085884601,Max Falkenberg,https://api.openalex.org/works?filter=author.id:A5085884601,7.0,41.0,GB
A5026867670,Connor Jerzak,https://api.openalex.org/works?filter=author.id:A5026867670,5.0,509.0,SE
A5050851889,Igor Ryazanov,https://api.openalex.org/works?filter=author.id:A5050851889,3.0,7.0,RU
A5099447640,Jayanth Komarneni,https://api.openalex.org/works?filter=author.id:A5099447640,1.0,2.0,US
A5079154791,Kokil Jaidka,https://api.openalex.org/works?filter=author.id:A5079154791,25.0,177.0,SG
A5055973075,Steven R. Wilson,https://api.openalex.org/works?filter=author.id:A5055973075,37.0,243.0,US
A5055469774,Jiebo Luo,https://api.openalex.org/works?filter=author.id:A5055469774,97.0,1209.0,
A5044908628,Yoichi Yatsu,https://api.openalex.org/works?filter=author.id:A5044908628,26.0,187.0,JP
A5104939473,Luigi Arminio,https://api.openalex.org/works?filter=author.id:A5104939473,2.0,7.0,DK
A5099035918,Ciro Beneduce,https://api.openalex.org/works?filter=author.id:A5099035918,1.0,5.0,IT
A5015269440,Soheil Shayegh,https://api.openalex.org/works?filter=author.id:A5015269440,16.0,81.0,IT
A5055538219,James P. Houghton,https://api.openalex.org/works?filter=author.id:A5055538219,3.0,11.0,
A5016680184,Lin Gu,https://api.openalex.org/works?filter=author.id:A5016680184,200.0,1817.0,CN
A5053796170,Vikram Kamath Cannanure,https://api.openalex.org/works?filter=author.id:A5053796170,8.0,31.0,DE
A5006534173,Joanna Demaree‐Cotton,https://api.openalex.org/works?filter=author.id:A5006534173,8.0,18.0,GB
A5017708876,Katherine Van Koevering,https://api.openalex.org/works?filter=author.id:A5017708876,2.0,9.0,
A5094063486,Caroline Violot,https://api.openalex.org/works?filter=author.id:A5094063486,1.0,7.0,CH
A5100368754,Yuan Zhang,https://api.openalex.org/works?filter=author.id:A5100368754,71.0,487.0,CN
A5005219721,Pier Luigi Sacco,https://api.openalex.org/works?filter=author.id:A5005219721,33.0,292.0,IT
A5058732791,Andreas Bjerre-Nielsen,https://api.openalex.org/works?filter=author.id:A5058732791,10.0,32.0,DK
A5078459283,Catherine Gimbrone,https://api.openalex.org/works?filter=author.id:A5078459283,11.0,28.0,US
A5019218689,Cameron Lai,https://api.openalex.org/works?filter=author.id:A5019218689,2.0,8.0,JP
